MainIsland,Region,Province,LegislativeDistrict,Municipality,DistrictEngineeringOffice,ProjectId,ProjectName,TypeOfWork,FundingYear,ContractId,ApprovedBudgetForContract,ContractCost,ActualCompletionDate,Contractor,ContractorCount,StartDate,ProjectLatitude,ProjectLongitude,ProvincialCapital,ProvincialCapitalLatitude,ProvincialCapitalLongitude
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KABAYAN (BENGUET),Benguet 1st District Engineering Office,P00620997LZ,"Construction of Flood Mitigation Structure within Agno River Basin: along Agno River Main Stream (Pacso Section), Kabayan, Benguet",Construction of Flood Mitigation Structure,2022,22PE0008,24500000,24445135.58,2022-11-14,CABUGUIASAN BUILDERS,1,2022-05-10,16.653577,120.818763,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KABAYAN (BENGUET),Benguet 1st District Engineering Office,P00639447LZ,"Construction of Flood Control Structure at Sitio Sokong, Kabayan, Benguet",Construction of Flood Mitigation Structure,2022,22PE0066,9800000,9679857.68,2022-11-21,AROBOAN CONSTRUCTION AND SUPPLY,1,2022-07-19,16.594848,120.845282,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KABAYAN (BENGUET),Benguet 1st District Engineering Office,P00639448LZ,"Construction of Pet-Okan Naybaliw Creek Flood Control, Duacan, Kabayan, Benguet",Construction of Flood Mitigation Structure,2022,22PE0071,9800000,9793460.31,2023-01-24,AROBOAN CONSTRUCTION AND SUPPLY,1,2022-07-26,16.619463,120.839806,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KABAYAN (BENGUET),Benguet 1st District Engineering Office,P00639441LZ,"Construction (Completion) of Flood Control Structure at Colong, Batan, Kabayan, Benguet",Construction of Flood Mitigation Structure,2022,22PE0099,2940000,2919512.6,2022-12-20,QPJ GENERAL ENGINEERING CONSTRUCTION AND SUPPLY,1,2022-08-16,16.605195,120.780759,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KABAYAN (BENGUET),Benguet 1st District Engineering Office,P00639450LZ,"Construction of Slope Protection and Drainage Structure, Brgy Duacan, Kabayan, Benguet",Construction of Flood Mitigation Structure,2022,22PE0145,2940000,2937836,2022-11-11,CHRISHUA CONSTRUCTION SERVICES,1,2022-09-19,16.640585,120.816135,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00620999LZ,"Construction of Flood Mitigation Structure within Agno River Basin: along Agno River Section 11b (Batuang), Virac, Itogon, Benguet",Construction of Flood Mitigation Structure,2022,22PE0002,24500000,24500000,2022-08-12,GSIXTY CONSTRUCTION SERVICES,1,2022-01-31,16.365212,120.667927,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00620995LZ,"Construction of Flood Mitigation Structure within Agno River Basin: along Agno River Section 3 (Balococ River) and Section 4 (Salud River), Dalupirip, Itogon, Benguet",Construction of Flood Mitigation Structure,2022,22PE0012,24500000,24500000,2022-11-12,CLIFF CONSTRUCTION & AGGREGATES,1,2022-05-10,16.300139,120.735369,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00620998LZ,"Construction of Flood Mitigation Structure within Agno River Basin: along Agno River Section 11 (Mambolo Bridge), Poblacion, Itogon, Benguet",Construction of Flood Mitigation Structure,2022,22PE0001,24500000,24500000,2023-03-15,GSIXTY CONSTRUCTION SERVICES,1,2022-05-10,16.383446,120.690932,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00639442LZ,"Construction (Completion) of Flood Control Structure at Gumatdang River (Near Abanes Residence), Itogon, Benguet",Construction of Flood Mitigation Structure,2022,22PE0078,1960000,1957356.76,2022-09-14,NINETY ONE BUILDERS,1,2022-07-18,16.379505,120.646861,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00639446LZ,"Construction of Flood Control Structure along Ambalanga River (Below Vital Fianza Jr Residence), Supang, Poblacion, Itogon, Benguet",Construction of Flood Mitigation Structure,2022,22PE0072,5390000,5289578.4,2022-11-04,NINETY ONE BUILDERS,1,2022-07-18,16.365829,120.683674,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ITOGON (BENGUET),Benguet 1st District Engineering Office,P00639444LZ,"Construction (Completion) of Slope Protection Wall Along Sitio Anuvang Tourism Road, Tinongdan, Itogon, Benguet",Construction of Slope Protection Structure,2022,22PE0076,2940000,2936230.11,2022-11-12,CLEB CONSTRUCTION,1,2022-09-19,16.357686,120.72352,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),TUBA (BENGUET),Benguet 1st District Engineering Office,P00621001LZ,"Construction of Flood Mitigation Structure within Aringay River Basin: along Aringay River Main Stream (Coplo and Nangalisan Proper), Tuba, Benguet",Construction of Flood Mitigation Structure,2022,22PE0005,24500000,24113608.31,2022-08-05,SEJ CONSTRUCTION & AGGREGATES,1,2022-01-31,16.435551,120.477975,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),TUBA (BENGUET),Benguet 1st District Engineering Office,P00621002LZ,"Construction of Flood Mitigation Structure within Aringay River Basin: along Aringay River Main Stream (Kagaling) and Section 10 (Hydro No. 2), Tuba, Benguet",Construction of Flood Mitigation Structure,2022,22PE0004,12740000,12523558.95,2022-10-18,J-NINE-INFINITY BUILDERS AND SUPPLIES,1,2022-01-31,16.417663,120.521522,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00620993LZ,"Construction of Flood Mitigation Facility/Drainage System along Kisad Road to Lake Drive 1 to Abad Santos Drive, Sta. 0+000 - Sta. 0+463, Baguio City",Construction of Drainage Structure,2022,22PD0020,49000000,49000000,2022-11-07,GOLDRICH CONSTRUCTION & TRADING,1,2022-02-11,16.41161111,120.5930083,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00620994LZ,"Construction of Flood Mitigation Facility/Drainage System along Loakan Airport, Sta. 0+000 - Sta. 0+815, Baguio City",Construction of Drainage Structure,2022,22PD0021,17640000,16673974.44,2022-10-13,A.R.J. CIVIL ENGINEERING CONSTRUCTION,1,2022-03-13,16.37527222,120.6143,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00620992LZ,"Construction of Flood Mitigation Facility/Drainage System along Bued River (Tributaries), Sta. 0+030 - Sta. 0+530, Baguio City",Construction of Revetment,2022,22PD0019,49000000,49000000,2023-01-20,GOLDRICH CONSTRUCTION & TRADING,1,2022-03-21,16.380839,120.605325,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00620991LZ,"Construction of Flood Mitigation Facility/Drainage System along Bued River (Tributaries) Sta. 0+190 - Sta. 0+640, Baguio City",Construction of Revetment,2022,22PD0018,49000000,49000000,2023-01-20,GOLDRICH CONSTRUCTION & TRADING,1,2022-04-10,16.379716,120.576768,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00726403LZ,"Construction of Flood Mitigation Facilities/Drainage System along Balili River (Main) Sta. 0 + 000 - Sta. 1 + 400, Baguio City",Construction of Flood Mitigation Structure,2023,23PD0055,82025000,82025000,2023-11-27,GOLDRICH CONSTRUCTION & TRADING,1,2023-02-10,16.4315,120.5978,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00726404LZ,"Construction of Flood Mitigation Facilities/Drainage System along Bued River (Main) Sta. 3 + 930 - Sta. 4 + 615, Baguio City",Construction of Revetment,2023,23PD0057,126200000,77200000,2023-11-27,GOLDRICH CONSTRUCTION & TRADING,1,2023-02-10,16.3943,120.6024,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Baguio City District Engineering Office,P00726405LZ,"Construction of Flood Mitigation Facilities/Drainage System along Balili River (Tributaries), Sta. 1 + 525 - Sta. 2 + 130, Baguio City",Construction of Revetment,2023,23PD0056,67550000,67550000,2023-11-27,GOLDRICH CONSTRUCTION & TRADING,1,2023-02-10,16.4204,120.6129,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BAKUN (BENGUET),Benguet 2nd District Engineering Office,P00620478LZ,"Construction of Gambang Flood Control, Gambang, Bakun, Benguet",Construction of Flood Mitigation Structure,2022,22PF0023,24500000,24500000,2022-11-06,JUDAN BUILDERS,1,2022-03-07,16.769204,120.784004,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BAKUN (BENGUET),Benguet 2nd District Engineering Office,P00620476LZ,"Construction of Ampusongan Flood Control, Sitio Gayabasan, Ampusongan, Bakun Benguet",Construction of Flood Mitigation Structure,2022,22PF0021,24500000,24500000,2022-10-13,M.P. TABERAO CONSTRUCTION SERVICES AND SUPPLIES,1,2022-04-12,16.798382,120.716051,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BAKUN (BENGUET),Benguet 2nd District Engineering Office,P00639457LZ,"Construction of Ampusongan Flood Control, Phase II, Ampusongan, Bakun, Benguet",Construction of Flood Mitigation Structure,2022,22PF0050,19600000,19600000,2022-09-30,APAKLO KIN CONSTRUCTION AND ENG'G SERVICES,1,2022-04-17,16.7769,120.727455,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ATOK (BENGUET),Benguet 2nd District Engineering Office,P00620479LZ,"Construction of Pasdong Flood Control along Amburayan River, Pasdong, Atok, Benguet",Construction of Flood Mitigation Structure,2022,22PF0024,24500000,24500000,2022-09-05,OLSIM CONSTRUCTION,1,2022-03-07,16.633028,120.710933,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ATOK (BENGUET),Benguet 2nd District Engineering Office,P00620809LZ,"Construction of Naguey Flood Control Structure, Sta. 5+875 - Sta. 6+475 (L.S), Sta. 4+725 - 5+725 (B.S) along Amburayan River, Atok, Benguet",Construction of Flood Mitigation Structure,2022,22PF0025,51920860,51857438.1,2022-10-17,ALMOND ENGINEERING & CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),2,2022-03-08,16.600089,120.685143,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),ATOK (BENGUET),Benguet 2nd District Engineering Office,P00639454LZ,"Construction (Completion) of Gabion type Riprap at KM 288 Betak, Brgy. Road Section Aduyonan Phase 2, Abiang, Atok, Benguet",Construction of Flood Mitigation Structure,2022,22PF0092,2940000,2934995.04,2022-10-16,QPJ GENERAL ENGINEERING CONSTRUCTION AND SUPPLY,1,2022-06-20,16.577193,120.733305,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BAGUIO CITY (LEGISLATIVE DISTRICT),,Baguio City District Engineering Office,P00525552LZ,"Construction of Flood Mitigation Facilities/ Drainage System along Lake Drive 1 to Juan Luna Drive, Sta 0+000- Sta 0+335 (LS), Baguio City",Construction of Flood Mitigation Structure,2021,21PD0031,51660310,51660310,2022-10-27,GOLDRICH CONSTRUCTION & TRADING,1,2022-04-11,16.411644,120.592955,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BUGUIAS (BENGUET),Benguet 2nd District Engineering Office,P00620477LZ,"Construction of Central Buguias Flood Control along Agno River, Poblacion, Buguias, Benguet",Construction of Flood Mitigation Structure,2022,22PF0022,24500000,24469548.92,2022-11-24,BTCJR CONSTRUCTION AND ENGINEERING SERVICES,1,2022-04-12,16.714921,120.823798,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BUGUIAS (BENGUET),Benguet 2nd District Engineering Office,P00639460LZ,"Construction of Flood Control Structure at Nabalicong, Natubleng, Buguias, Benguet",Construction of Flood Mitigation Structure,2022,22PF0110,49000000,48990442.38,2023-05-27,CABUGUIASAN BUILDERS,1,2022-08-15,16.7057,120.801021,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BUGUIAS (BENGUET),Benguet 2nd District Engineering Office,P00726408LZ,"Construction of Flood Mitigation Structure along Agno River, Calamagan Section, Sta. 11 + 008 - Sta. 11 + 700 (R.S), Sta. 11 + 008 - Sta. 11 + 713 (L.S), Buguias, Benguet",Construction of Flood Mitigation Structure,2023,23PF0013,72375000,72375000,2023-10-23,JYP GENERAL CONSTRUCTION / R.S. SEPIAN CONSTRUCTION & TRUCKING,2,2023-05-11,16.811728,120.842926,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BUGUIAS (BENGUET),Benguet 2nd District Engineering Office,P00726409LZ,"Construction of Flood Mitigation Structure along Agno River, Baoknit Section, Sta. 9 + 945 - Sta. 10 + 555 (L.S), Sta. 9 + 928 - Sta. 10 + 524 (R.S), Buguias, Benguet",Construction of Flood Mitigation Structure,2023,23PF0012,72375000,72324030.27,2023-12-22,MG SAMIDAN CONSTRUCTION / JAN-REAL CONSTRUCTION SERVICES,2,2023-05-22,16.805344,120.837889,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BUGUIAS (BENGUET),Benguet 2nd District Engineering Office,P00726410LZ,"Construction of Flood Mitigation Structure along Agno River, Poblacion Buguias Section, Sta. 10 + 451 - 10 + 888 (L.S), Sta. 10 + 506 - 10 + 689 (RS), Sta. 10 + 917 - 11 + 039 (L.S), Sta. 0 + 000 - 0 + 056 (L.S), Sta. 0 + 000 - 0 + 075 (RS) and Sta. 11 + 152 - 11 + 392 (LS), Buguias, Benguet",Construction of Flood Mitigation Structure,2023,23PF0025,96500000,96500000,2023-12-26,MG SAMIDAN CONSTRUCTION / GELLE CONSTRUCTION SERVICES,2,2023-05-29,16.730405,120.820757,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),KIBUNGAN (BENGUET),Benguet 2nd District Engineering Office,P00639458LZ,"Construction of Flood Control Structure along Ambalideng River (Wanga Ricefield Area) at Poblacion, Kibungan, Benguet",Construction of Flood Mitigation Structure,2022,22PF0049,29400000,29400000,2022-11-18,M.P. TABERAO CONSTRUCTION SERVICES AND SUPPLIES,1,2022-04-17,16.705479,120.668598,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BOKOD (BENGUET),Benguet 1st District Engineering Office,P00621000LZ,"Construction of Flood Mitigation Structure within Agno River Basin: along Agno River Section 20 (Ekip), Bokod, Benguet",Construction of Flood Mitigation Structure,2022,22PE0007,24500000,23765066.81,2022-11-11,CLIFF CONSTRUCTION & AGGREGATES,1,2022-05-10,16.523554,120.875651,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BOKOD (BENGUET),Benguet 1st District Engineering Office,P00639445LZ,"Construction of Cacuduran Flood Control, Nawal, Bokod, Benguet",Construction of Flood Mitigation Structure,2022,22PE0042,19600000,19510507.33,2022-11-29,POLO ENGINEERING & CONSTRUCTION,1,2022-06-22,16.535236,120.784097,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),BOKOD (BENGUET),Benguet 1st District Engineering Office,P00639449LZ,"Construction of Poblacion Flood Control, Bokod, Benguet",Construction of Flood Mitigation Structure,2022,22PE0052,9800000,9789790.48,2022-12-05,AG CHUNGALAN CONSTRUCTION,1,2022-06-22,16.489499,120.830624,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),TUBLAY (BENGUET),Benguet 2nd District Engineering Office,P00639459LZ,"Construction of Flood Control Structure at Besil, Tublay Central, Tublay, Benguet",Construction of Flood Mitigation Structure,2022,22PF0088,9800000,9789992.93,2022-12-22,TRIBAL MOVERS CONSTRUCTION,1,2022-06-14,16.526482,120.615192,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,BENGUET (LEGISLATIVE DISTRICT),SABLAN (BENGUET),Benguet 1st District Engineering Office,P00639451LZ,"Construction of Slope Protection at Yabyabuan Multi-Grade School, Barangay Bagong, Sablan, Benguet",Construction of Slope Protection Structure,2022,22PE0093,14700000,14688347,2023-12-01,UNIVERSAL DE LEON CONSTRUCTION AND AGGREGATES,1,2022-09-07,16.544339,120.533664,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Benguet,IFUGAO (LEGISLATIVE DISTRICT),BAGUIO CITY (BENGUET),Ifugao 2nd District Engineering Office,P00736180LZ,"Construction of Slope Protection Structure, DPWH Ifugao 2nd DEO, Talite, Aguinaldo, Ifugao",Construction of Slope Protection Structure,2023,23PJ0013,19557230.5,19600000,2023-09-20,JLY CONSTRUCTION,1,2023-05-08,16.99428,121.29976,La Trinidad,16.4554,120.5868
Luzon,Cordillera Administrative Region,Abra,ABRA (LEGISLATIVE DISTRICT),,Abra District Engineering Office,P00561502LZ,"Construction of Pagala Flood Control, Bucay, Abra",Construction of Flood Mitigation Structure,2021,21PA0254,97999827.95,96497238.95,2022-09-24,ST. TIMOTHY CONSTRUCTION CORPORATION,1,2021-12-28,17.557932,120.714198,Bangued,17.6102,120.6318
Luzon,Cordillera Administrative Region,Abra,ABRA (LEGISLATIVE DISTRICT),,Abra District Engineering Office,P00561504LZ,"Construction of Pantoc-Pakiling Flood Control, Bucay, Abra",Construction of Flood Mitigation Structure,2021,21PA0232,98000000,96497003.85,2022-09-24,ST. TIMOTHY CONSTRUCTION CORPORATION,1,2021-12-28,17.516497,120.713608,Bangued,17.6102,120.6318
Luzon,Cordillera Administrative Region,Abra,ABRA (LEGISLATIVE DISTRICT),,Abra District Engineering Office,P00561506LZ,"Construction of Patoc-Dugong Flood Control, Bucay, Abra",Construction of Flood Mitigation Structure,2021,21PA0252,98000000,96497977.23,2022-09-26,"PHESCO, INCORPORATED",1,2021-12-28,17.454613,120.715788,Bangued,17.6102,120.6318
Luzon,Cordillera Administrative Region,Abra,ABRA (LEGISLATIVE DISTRICT),,Abra District Engineering Office,P00561509LZ,"Construction of Pulot - Kiwas Flood Control, Lagayan, Abra",Construction of Flood Mitigation Structure,2021,21PA0221,98000000,96498000,2022-09-24,SEJ CONSTRUCTION & AGGREGATES / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),2,2021-12-28,17.73141,120.71412,Bangued,17.6102,120.6318
Luzon,Cordillera Administrative Region,Abra,ABRA (LEGISLATIVE DISTRICT),,Abra District Engineering Office,P00561512LZ,"Construction of San Juan Flood Control, Manabo, Abra",Construction of Flood Mitigation Structure,2021,21PA0225,97999911.98,96498000,2022-10-01,"PHESCO, INCORPORATED",1,2021-12-28,17.42347,120.70073,Bangued,17.6102,120.6318
